ax   ay   az   gx   gy   gz   mx   my   mz
time 8:53:21	mag_center= 610 180 400		radii = 1.000000 1.000000 1.000000		fitacry = 0.000000 0.000000
165 399 951 -12 -43 11 606 -1000 -1831 
130 366 962 -18 -33 11 606 -1012 -1838 
169 362 973 -15 -20 -3 606 -994 -1838 
242 515 941 -54 -83 7 600 -1000 -1857 
224 446 929 -58 -98 -6 560 -1035 -1863 
170 409 890 10 -25 -15 560 -1029 -1857 
173 426 880 26 0 1 571 -1029 -1844 
187 422 876 10 -5 5 566 -1006 -1870 
157 472 885 8 -6 7 571 -1029 -1838 
167 479 882 5 -17 3 548 -1017 -1850 
191 436 902 -5 -11 -6 554 -1029 -1844 
170 416 919 1 1 -8 554 -1023 -1844 
155 446 892 14 -3 4 560 -1023 -1850 
182 472 893 10 -7 10 560 -1017 -1850 
160 456 902 11 1 3 548 -1023 -1850 
144 452 895 26 19 4 560 -1006 -1825 
140 416 900 25 21 4 571 -1012 -1825 
154 440 916 11 1 -2 577 -1006 -1844 
122 446 882 14 -11 0 577 -1000 -1831 
139 439 900 14 2 -3 566 -1000 -1806 
136 445 893 0 -1 -2 577 -1000 -1812 
139 448 884 2 -1 2 577 -994 -1819 
147 447 898 -1 0 2 571 -988 -1825 
133 435 904 -4 -2 -1 548 -994 -1825 
139 444 898 -3 -6 -2 554 -1006 -1825 
146 438 911 -4 2 4 571 -994 -1832 
144 451 906 -8 0 1 566 -1006 -1825 
156 449 916 -7 -9 -1 554 -1006 -1800 
151 448 909 -1 -1 2 571 -1017 -1831 
146 442 908 1 0 0 554 -1000 -1838 
148 451 908 1 -2 0 566 -1000 -1838 
147 450 900 2 -5 0 560 -994 -1844 
135 445 885 2 -3 0 571 -1012 -1825 
148 437 909 1 3 0 548 -994 -1844 
142 451 900 3 -1 2 577 -1000 -1832 
155 447 912 4 -5 4 566 -994 -1844 
155 440 904 -3 -3 3 560 -988 -1831 
145 459 898 3 -2 0 560 -1006 -1819 
151 458 889 3 -4 0 560 -994 -1838 
145 449 890 0 -1 -1 566 -988 -1838 
136 441 891 3 -2 -2 554 -1000 -1831 
133 446 893 2 -3 -1 560 -994 -1819 
144 444 906 -2 1 -1 571 -1000 -1838 
139 438 907 0 1 1 571 -994 -1831 
146 467 895 3 -9 0 548 -994 -1825 
134 467 887 0 -15 -10 560 -983 -1844 
145 454 904 2 0 -12 566 -1006 -1825 
153 460 906 -3 0 0 548 -1006 -1857 
143 480 889 -1 -4 -4 554 -994 -1838 
138 460 887 2 4 -11 554 -1006 -1844 
143 439 902 -2 1 -3 543 -1000 -1850 
136 461 887 -1 -3 1 537 -994 -1844 
137 453 874 1 3 -9 566 -1000 -1844 
145 463 909 -2 0 -13 543 -1017 -1863 
130 451 892 -3 -4 4 548 -1006 -1831 
155 456 888 -1 1 -4 554 -1017 -1838 
time 9:02:34	strokes=52	laps=2	style=2
123 454 910 6 4 -17 554 -1017 -1838 
144 457 906 10 12 -2 543 -1000 -1845 
126 446 900 3 10 11 554 -1012 -1857 
130 450 895 6 -8 1 548 -1000 -1850 
134 477 891 6 -23 0 554 -1017 -1844 
147 458 864 2 -17 3 548 -1006 -1844 
120 485 899 5 -14 1 560 -1006 -1844 
135 483 882 4 -24 -3 537 -1012 -1844 
135 470 914 1 -13 -2 531 -1006 -1844 
116 485 884 3 -4 1 519 -1017 -1831 
120 475 872 0 -7 -5 519 -1000 -1838 
117 476 883 1 -5 0 525 -1012 -1857 
118 491 889 2 -14 8 519 -1006 -1844 
121 487 879 1 -5 6 543 -1006 -1831 
127 496 885 2 -2 3 525 -1000 -1831 
135 492 874 -1 -5 6 519 -1000 -1825 
127 492 877 1 2 2 543 -1000 -1831 
130 504 866 1 -1 0 531 -988 -1832 
136 486 885 -1 0 2 525 -983 -1838 
126 480 882 2 3 -3 519 -1000 -1812 
130 496 882 0 -2 -1 543 -1000 -1850 
125 495 879 0 -1 2 537 -1006 -1850 
121 485 877 2 2 1 514 -1000 -1819 
130 490 888 1 0 1 531 -994 -1831 
129 497 878 1 -2 2 548 -994 -1844 
127 488 869 3 1 0 525 -994 -1831 
130 491 881 2 -1 0 537 -1000 -1831 
130 494 884 1 -2 0 537 -994 -1838 
130 480 868 1 0 -2 531 -1012 -1825 
124 482 885 1 1 -1 543 -1000 -1837 
120 486 872 1 -1 0 531 -1006 -1838 
121 490 885 1 -2 1 525 -1000 -1838 
121 487 878 0 -5 0 531 -988 -1831 
118 490 876 2 4 2 531 -1000 -1819 
129 494 878 2 0 5 531 -994 -1831 
123 486 875 3 0 4 531 -994 -1850 
124 494 881 3 3 2 525 -988 -1825 
132 498 879 2 -2 4 543 -988 -1825 
134 484 883 1 0 4 531 -1006 -1825 
129 487 881 2 3 0 537 -994 -1831 
121 482 872 2 2 0 548 -983 -1819 
131 494 887 0 2 2 531 -988 -1825 
127 490 881 0 1 1 531 -988 -1825 
134 494 887 0 1 1 560 -1000 -1812 
124 481 884 0 -1 1 543 -983 -1819 
129 482 896 2 1 0 543 -994 -1819 
117 486 878 2 -1 -2 537 -983 -1825 
125 481 881 1 -2 0 531 -1000 -1838 
125 479 885 1 -2 1 537 -994 -1844 
125 483 877 1 0 -1 519 -988 -1825 
118 489 888 0 -1 0 531 -988 -1819 
117 486 885 1 -3 1 519 -1006 -1832 
127 484 884 1 2 0 537 -1000 -1825 
126 495 878 1 -3 0 537 -988 -1838 
126 496 884 0 -3 1 537 -988 -1819 
117 480 878 1 0 -1 543 -1000 -1838 
117 483 876 0 0 -1 543 -988 -1831 
132 490 886 0 -2 3 537 -1000 -1819 
115 489 880 0 -2 1 531 -1000 -1838 
114 481 873 1 1 1 525 -983 -1838 
128 491 890 -1 3 3 543 -994 -1838 
123 486 885 0 2 3 525 -1000 -1857 
132 493 887 2 -2 2 525 -988 -1838 
133 487 875 1 0 1 525 -1000 -1838 
133 488 884 2 2 0 548 -1000 -1838 
132 491 882 0 0 1 531 -994 -1825 
128 483 880 1 8 -1 543 -994 -1819 
125 477 898 1 4 -2 543 -994 -1851 
129 477 898 1 4 2 543 -994 -1838 
129 479 891 3 6 5 554 -988 -1812 
121 476 856 3 3 9 554 -983 -1819 
101 431 840 2 5 8 548 -994 -1826 
40 296 836 -7 16 19 548 -988 -1819 
-105 -9 777 -44 34 92 560 -988 -1825 
-144 -213 609 -137 19 274 612 -1006 -1850 
78 -609 530 -314 -50 493 687 -1012 -1901 
710 -511 710 -492 -101 736 791 -1017 -1959 
1291 -455 800 -577 -157 954 959 -1000 -2067 
1781 -295 549 -429 -249 896 1103 -896 -2125 
2145 -494 102 -99 -322 640 1172 -763 -2099 
2195 11 -35 235 -260 484 1155 -613 -2029 
1981 211 83 353 -155 334 1155 -486 -1991 
1683 -141 -20 356 61 -87 1143 -411 -1997 
1597 -600 -68 507 266 -462 1155 -422 -2055 
1828 -752 -43 552 296 -723 1213 -463 -2113 
1935 -1150 -80 584 320 -946 1236 -636 -2144 
2053 -1386 -259 655 419 -1109 1172 -821 -2157 
1913 -1684 -269 634 539 -1185 1034 -1012 -2125 
1770 -1599 -307 624 580 -1038 866 -1133 -2067 
1620 -1552 -417 597 411 -921 693 -1150 -1972 
1324 -1649 -433 496 359 -864 525 -1104 -1870 
1127 -1565 -335 363 303 -789 404 -1006 -1780 
1108 -1615 76 158 194 -693 340 -936 -1755 
460 -1873 96 76 214 -605 259 -856 -1704 
282 -1379 136 103 133 -450 225 -769 -1723 
258 -1610 491 25 73 -243 219 -728 -1704 
59 -1794 545 10 221 -206 225 -700 -1704 
68 -1981 716 -13 83 -166 236 -665 -1672 
151 -1926 675 -44 -19 -9 231 -659 -1672 
370 -1588 556 -79 -199 167 219 -700 -1698 
543 -1555 442 -122 -343 309 190 -769 -1742 
773 -1679 307 -157 -334 454 161 -838 -1774 
1040 -1509 -13 -265 -548 537 155 -942 -1844 
1245 -1445 -207 -364 -928 509 144 -1081 -1997 
1414 -1621 -300 -323 -988 523 167 -1191 -2157 
1550 -1605 -420 -243 -920 604 271 -1266 -2310 
1515 -1434 -455 -196 -917 682 439 -1312 -2387 
1409 -1413 -440 -149 -840 717 652 -1300 -2412 
1388 -1216 -537 -142 -796 710 855 -1225 -2380 
1364 -1049 -527 -208 -860 671 999 -1127 -2324 
1277 -916 -611 -222 -785 627 1097 -1000 -2208 
1329 -724 -668 -212 -688 593 1143 -873 -2081 
1582 -394 -676 -196 -608 545 1120 -752 -2004 
1664 -211 -747 -101 -477 417 1074 -671 -1915 
1707 -61 -561 -14 -259 290 1028 -613 -1863 
1700 -49 -425 35 -40 127 1011 -555 -1825 
1506 -326 -383 176 172 -94 1011 -538 -1832 
1371 -486 -387 325 377 -273 1068 -532 -1895 
1510 -626 -308 359 478 -413 1126 -567 -1972 
1545 -953 -362 342 540 -600 1190 -636 -2061 
1698 -1055 -353 403 635 -721 1201 -757 -2144 
1810 -1177 -395 452 638 -778 1161 -919 -2227 
1886 -1488 -403 486 694 -866 1045 -1064 -2265 
1799 -1597 -420 518 757 -899 855 -1202 -2246 
1509 -1642 -482 576 698 -886 664 -1272 -2182 
1237 -1582 -441 586 653 -762 502 -1243 -2049 
807 -1568 -516 528 584 -632 392 -1150 -1901 
616 -1414 -330 350 390 -602 346 -1040 -1825 
747 -1312 131 91 249 -464 300 -960 -1761 
484 -1350 198 -22 199 -403 265 -942 -1767 
159 -1585 293 78 227 -401 242 -890 -1736 
161 -1736 648 38 215 -376 225 -827 -1704 
-44 -1955 808 -51 156 -321 231 -798 -1710 
-33 -1905 847 -9 118 -208 231 -769 -1722 
140 -1754 861 -43 -36 -28 213 -769 -1736 
287 -1570 689 -70 -122 153 202 -804 -1723 
454 -1512 583 -80 -190 266 207 -838 -1761 
662 -1430 509 -141 -343 316 196 -884 -1774 
816 -1468 313 -171 -494 361 167 -971 -1844 
1014 -1510 189 -182 -626 395 150 -1064 -1927 
1209 -1447 -17 -213 -748 478 173 -1133 -2029 
1177 -1568 -237 -181 -786 556 225 -1231 -2157 
1314 -1451 -362 -162 -767 606 335 -1272 -2246 
1391 -1267 -318 -232 -812 687 502 -1300 -2298 
1319 -1213 -380 -279 -830 692 693 -1295 -2348 
1323 -977 -440 -293 -862 641 843 -1220 -2348 
1322 -956 -515 -299 -871 621 993 -1150 -2291 
1389 -756 -603 -292 -734 626 1086 -1040 -2214 
1371 -573 -665 -294 -639 621 1120 -908 -2138 
1520 -395 -807 -188 -514 566 1149 -775 -2042 
1524 -279 -732 -62 -365 463 1132 -671 -1972 
1558 -190 -678 81 -181 296 1115 -596 -1940 
1459 -246 -549 209 24 75 1120 -520 -1920 
1305 -587 -519 330 235 -152 1115 -492 -1959 
1314 -678 -405 443 401 -308 1172 -509 -2023 
1447 -918 -386 487 464 -465 1236 -538 -2118 
1558 -1216 -425 570 546 -678 1253 -642 -2208 
1749 -1307 -583 685 609 -830 1224 -809 -2297 
1702 -1800 -873 803 670 -989 1109 -1000 -2297 
1523 -1842 -822 847 756 -1042 924 -1168 -2246 
1306 -1847 -777 726 648 -960 727 -1231 -2112 
925 -1874 -604 577 572 -833 543 -1214 -1991 
684 -1690 -281 380 503 -660 444 -1121 -1889 
691 -1507 52 151 325 -487 375 -1075 -1844 
517 -1548 290 55 260 -373 335 -1046 -1799 
277 -1470 335 82 221 -358 306 -1000 -1806 
116 -1727 544 94 181 -339 283 -948 -1774 
-187 -1773 572 86 206 -281 265 -896 -1742 
-122 -1688 753 26 79 -172 259 -861 -1729 
-155 -1805 745 -12 37 -30 242 -867 -1742 
39 -1644 655 -20 -30 64 265 -856 -1742 
209 -1613 509 -63 -156 182 254 -884 -1742 
402 -1561 399 -102 -210 290 271 -919 -1761 
621 -1462 299 -195 -382 330 277 -983 -1812 
744 -1607 121 -221 -434 399 271 -1064 -1869 
979 -1577 -115 -293 -571 426 288 -1139 -1933 
1242 -1605 -166 -359 -750 475 311 -1225 -2055 
1332 -1501 -262 -364 -769 583 410 -1283 -2195 
1263 -1466 -365 -322 -791 611 548 -1295 -2246 
1266 -1284 -397 -276 -761 639 693 -1289 -2310 
1087 -1153 -454 -322 -756 694 855 -1231 -2316 
1054 -1106 -582 -373 -780 632 999 -1121 -2284 
1013 -936 -596 -439 -806 608 1115 -1012 -2233 
1147 -708 -570 -392 -657 675 1161 -884 -2132 
1392 -671 -552 -345 -505 665 1167 -763 -2074 
1814 -545 -665 -226 -382 552 1172 -653 -2035 
1833 -307 -617 -57 -272 444 1143 -549 -1953 
1749 -224 -493 107 -100 271 1120 -457 -1946 
1555 -331 -352 219 91 6 1109 -411 -1959 
1436 -705 -377 385 265 -264 1138 -399 -1997 
1415 -884 -339 523 374 -445 1201 -422 -2080 
1439 -1063 -312 561 414 -612 1242 -515 -2157 
1533 -1260 -393 601 445 -789 1271 -659 -2265 
1525 -1416 -462 678 525 -912 1230 -856 -2284 
1457 -1597 -687 768 587 -944 1103 -1040 -2272 
1299 -1529 -569 773 527 -978 907 -1179 -2182 
1247 -1396 -583 627 497 -875 716 -1185 -2080 
1007 -1462 -618 561 482 -781 543 -1185 -1959 
760 -1442 -547 479 504 -686 456 -1104 -1844 
926 -1431 -61 243 390 -616 404 -1017 -1787 
1015 -1791 408 -20 262 -619 358 -971 -1767 
308 -1968 348 14 280 -583 283 -965 -1736 
382 -1483 447 101 195 -468 259 -890 -1729 
435 -1532 752 -105 -52 -411 184 -832 -1755 
338 -2012 974 -128 93 -373 161 -821 -1761 
333 -1824 901 -46 71 -164 127 -798 -1742 
549 -1404 729 6 -92 119 127 -809 -1761 
657 -1364 671 -17 -97 306 121 -838 -1780 
700 -1357 514 -45 -112 349 161 -890 -1755 
849 -1434 448 -85 -252 386 202 -948 -1806 
975 -1370 247 -162 -432 436 202 -1035 -1838 
1128 -1272 74 -249 -722 414 202 -1104 -1940 
1185 -1446 -63 -266 -851 404 213 -1191 -2074 
1201 -1359 -341 -239 -938 357 254 -1266 -2201 
1239 -1220 -394 -201 -1077 377 323 -1289 -2329 
1210 -1157 -447 -169 -1001 459 439 -1306 -2405 
1231 -1105 -468 -164 -927 519 595 -1312 -2431 
1148 -1003 -566 -170 -891 589 774 -1277 -2418 
1160 -1030 -700 -181 -819 653 930 -1185 -2380 
1186 -543 -593 -223 -709 749 1074 -1052 -2310 
1250 -619 -752 -179 -590 688 1172 -902 -2208 
1745 -703 -972 -72 -467 535 1201 -757 -2112 
1992 -367 -892 -2 -368 482 1172 -624 -2036 
1793 -67 -598 110 -203 369 1143 -515 -1965 
1539 -294 -473 264 48 22 1138 -440 -1997 
1439 -639 -458 459 294 -312 1155 -434 -2036 
1358 -775 -487 628 405 -507 1207 -480 -2099 
1413 -959 -449 683 409 -699 1253 -549 -2189 
1504 -1189 -407 650 478 -841 1230 -728 -2253 
1674 -1232 -361 631 560 -908 1172 -931 -2297 
1664 -1385 -554 687 605 -938 1022 -1104 -2278 
1469 -1552 -491 772 688 -917 849 -1185 -2182 
1678 -1472 -371 718 653 -793 664 -1220 -2042 
1316 -1567 -1085 705 509 -692 566 -1173 -1921 
153 -1932 -1248 836 527 -759 473 -1012 -1774 
1024 -1624 456 323 351 -778 450 -861 -1672 
227 -1831 100 -161 117 -535 381 -856 -1672 
213 -1041 69 109 57 -340 358 -832 -1685 
446 -1360 562 -20 -18 -165 306 -804 -1697 
-7 -2029 507 -40 219 -219 329 -804 -1691 
45 -1971 693 -8 71 -248 329 -786 -1691 
225 -1671 674 -76 -129 -7 294 -804 -1691 
305 -1642 646 -65 -116 195 271 -827 -1697 
465 -1530 502 -103 -181 244 283 -867 -1710 
666 -1557 372 -156 -320 350 271 -919 -1748 
829 -1434 135 -208 -442 454 277 -971 -1793 
950 -1436 -64 -282 -708 419 259 -1075 -1882 
987 -1442 -359 -280 -778 450 259 -1179 -2004 
1087 -1491 -455 -269 -732 566 323 -1237 -2112 
1163 -1304 -482 -366 -793 640 433 -1289 -2214 
1209 -1266 -481 -442 -921 619 577 -1312 -2329 
1342 -1172 -601 -419 -921 615 727 -1289 -2380 
1357 -851 -690 -439 -938 650 918 -1202 -2399 
1276 -753 -646 -433 -903 616 1045 -1092 -2336 
1199 -653 -633 -360 -690 558 1138 -971 -2259 
1140 -618 -668 -227 -521 506 1184 -861 -2176 
1517 -691 -761 -96 -399 519 1207 -746 -2106 
1826 -475 -676 17 -276 551 1190 -601 -2029 
1745 -164 -510 106 -144 475 1167 -474 -2016 
1528 -333 -341 189 41 147 1126 -382 -2023 
1324 -710 -383 334 233 -218 1167 -359 -2061 
1242 -813 -370 517 354 -397 1224 -376 -2144 
1342 -803 -295 585 368 -502 1270 -451 -2227 
1485 -1143 -426 624 397 -703 1282 -596 -2304 
time 9:02:45	strokes=53	laps=2	style=2
time 9:02:45	strokes=55	laps=2	style=2
1603 -1307 -432 725 522 -860 1247 -804 -2355 
1600 -1358 -550 784 552 -895 1115 -1000 -2354 
1331 -1351 -656 829 591 -865 959 -1162 -2284 
1059 -1227 -657 839 642 -743 791 -1208 -2157 
943 -1178 -513 716 556 -665 652 -1202 -2016 
950 -1211 -483 524 484 -593 583 -1139 -1914 
960 -1361 -383 412 419 -580 508 -1052 -1831 
570 -1827 -324 392 507 -547 496 -977 -1748 
395 -1760 -83 283 334 -503 502 -902 -1710 
83 -1930 131 143 171 -421 450 -856 -1697 
4 -1629 190 136 180 -250 456 -804 -1659 
-52 -1719 301 76 55 -140 450 -786 -1678 
-96 -1806 330 27 50 -102 473 -757 -1659 
-95 -1812 292 -24 -59 -52 444 -763 -1646 
129 -1681 282 -48 -87 116 433 -769 -1672 
289 -1513 236 -131 -178 257 421 -792 -1659 
341 -1676 164 -188 -241 319 439 -861 -1678 
593 -1494 -19 -309 -417 347 427 -919 -1723 
827 -1355 -73 -460 -781 358 340 -1040 -1825 
1045 -1309 -38 -457 -797 452 317 -1144 -1952 
977 -1279 -182 -398 -709 558 358 -1237 -2073 
1052 -1455 -225 -311 -621 557 450 -1289 -2176 
1045 -1215 -276 -326 -589 651 595 -1295 -2252 
1019 -1298 -319 -334 -621 705 774 -1266 -2303 
1028 -1176 -441 -391 -642 713 930 -1185 -2316 
1066 -1369 -457 -460 -622 769 1068 -1075 -2310 
1262 -1020 -347 -481 -493 883 1201 -908 -2266 
1261 -954 -364 -431 -456 866 1242 -676 -2233 
1317 -727 -383 -299 -371 746 1242 -497 -2144 
1534 -793 -364 -161 -271 654 1190 -347 -2067 
1680 -661 -142 -59 -114 497 1103 -226 -2055 
1657 -593 57 -14 10 226 1045 -139 -2048 
1366 -797 -52 200 143 -101 1074 -139 -2087 
1172 -994 -207 478 261 -376 1132 -151 -2156 
1208 -1063 -260 615 309 -574 1195 -220 -2290 
1251 -1486 -456 685 337 -765 1288 -376 -2373 
time 9:02:46	strokes=56	laps=2	style=2
1099 -1721 -433 771 417 -828 1294 -607 -2489 
1295 -1447 -278 722 385 -742 1230 -821 -2495 
1434 -1525 -500 661 277 -791 1103 -1035 -2438 
1213 -1599 -607 784 385 -866 935 -1202 -2336 
996 -1325 -619 818 434 -778 751 -1266 -2188 
721 -1191 -575 720 382 -675 566 -1219 -2016 
629 -1136 -516 600 464 -530 496 -1133 -1889 
290 -1608 -382 536 503 -430 450 -1000 -1774 
242 -1591 34 443 526 -392 514 -884 -1703 
181 -1174 -49 241 210 -303 502 -815 -1665 
102 -1256 -30 200 83 -244 531 -769 -1659 
-137 -1765 160 149 114 -327 502 -711 -1627 
-203 -1913 279 78 77 -331 519 -676 -1653 
-208 -2026 338 0 -29 -207 496 -676 -1633 
-70 -1910 332 -57 -64 3 462 -671 -1640 
173 -1759 284 -119 -111 206 462 -717 -1665 
324 -1500 228 -215 -262 337 439 -763 -1659 
452 -1669 165 -265 -273 425 433 -838 -1678 
707 -1362 -27 -413 -532 436 410 -936 -1735 
809 -1395 -28 -494 -784 479 358 -1058 -1831 
910 -1589 -229 -435 -660 603 363 -1173 -1959 
994 -1504 -481 -453 -676 716 450 -1248 -2073 
1008 -1385 -406 -466 -645 836 606 -1271 -2162 
967 -1299 -325 -509 -482 851 803 -1237 -2258 
1108 -1113 -327 -604 -580 654 970 -1144 -2310 
1180 -815 -226 -682 -741 549 1091 -1052 -2322 
1205 -724 -286 -573 -744 458 1149 -942 -2290 
1248 -674 -339 -378 -675 372 1166 -873 -2188 
1333 -405 -466 -192 -551 358 1167 -792 -2106 
1549 -271 -625 -66 -442 322 1138 -728 -1996 
1720 17 -613 -62 -278 250 1109 -659 -1927 
1774 287 -657 -36 -69 173 1086 -636 -1901 
1608 -152 -577 179 250 -33 1103 -601 -1914 
1489 -548 -548 407 532 -270 1155 -601 -2010 
1603 -677 -376 442 637 -425 1230 -624 -2137 
time 9:02:48	strokes=57	laps=2	style=2
1696 -1138 -306 333 623 -635 1224 -740 -2233 
1620 -1396 -344 389 712 -778 1166 -925 -2348 
1674 -1394 -400 522 744 -734 1045 -1104 -2405 
1527 -1527 -668 672 719 -753 878 -1231 -2341 
1246 -1550 -660 822 777 -787 675 -1277 -2227 
981 -1274 -601 768 709 -739 525 -1248 -2048 
716 -1349 -438 668 640 -641 421 -1127 -1895 
659 -1210 -169 477 538 -549 415 -1006 -1754 
655 -1338 30 261 320 -500 398 -913 -1678 
554 -1510 274 134 209 -472 381 -850 -1672 
139 -1907 459 88 164 -463 335 -804 -1665 
71 -1664 632 47 72 -365 323 -757 -1665 
-6 -1798 740 -1 -4 -184 300 -723 -1671 
-101 -1852 640 56 118 -49 317 -717 -1652 
78 -1569 574 10 -45 44 323 -723 -1646 
195 -1465 504 -51 -196 173 283 -717 -1671 
301 -1602 450 -55 -148 288 294 -740 -1671 
573 -1433 373 -164 -371 327 259 -804 -1677 
809 -1371 347 -230 -596 405 179 -896 -1761 
941 -1298 277 -176 -573 514 161 -994 -1838 
1183 -1178 376 -144 -544 564 167 -1098 -1908 
1219 -880 417 -123 -549 598 236 -1185 -1965 
1108 -568 428 -71 -576 529 311 -1231 -2042 
1038 -376 475 18 -538 425 381 -1248 -2048 
1096 51 509 86 -455 403 427 -1243 -2042 
920 386 484 112 -442 390 496 -1225 -2023 
891 559 557 165 -323 280 525 -1208 -2010 
745 735 476 146 -249 235 566 -1167 -1952 
638 612 609 173 -190 129 554 -1127 -1914 
511 755 612 134 -122 79 554 -1087 -1876 
333 445 692 139 -61 26 554 -1064 -1863 
245 526 736 147 77 53 571 -1029 -1825 
221 450 811 63 4 48 577 -983 -1831 
175 435 852 37 34 46 589 -1006 -1825 
140 429 889 21 -3 33 595 -988 -1799 
144 423 894 -11 -37 15 600 -971 -1812 
152 426 920 -33 -42 0 589 -983 -1805 
time 9:02:49	strokes=58	laps=2	style=2
199 467 932 -41 -37 10 583 -988 -1831 
174 490 923 -9 -30 12 600 -983 -1825 
171 482 886 16 -13 6 566 -988 -1818 
184 493 896 -3 -2 -3 577 -1000 -1819 
159 495 900 -34 -46 -17 566 -988 -1825 
139 440 891 -19 -33 -19 560 -1012 -1831 
138 462 892 15 -7 -3 554 -1023 -1806 
155 479 890 9 -9 2 537 -1023 -1825 
157 482 896 1 -2 1 548 -1006 -1837 
156 473 902 8 5 4 560 -1006 -1819 
139 466 871 11 -9 -5 543 -1006 -1825 
142 475 874 11 -10 -5 537 -1000 -1818 
140 480 871 6 -9 -2 548 -994 -1819 
144 488 870 5 0 1 543 -1000 -1799 
145 455 880 2 1 0 531 -983 -1818 
151 484 876 -1 -6 -1 543 -1006 -1819 
156 495 899 -3 -9 1 543 -994 -1812 
147 472 892 -4 3 4 531 -994 -1818 
147 488 890 0 1 2 531 -988 -1819 
145 499 879 -5 -6 3 548 -1000 -1825 
142 479 891 -4 -6 -4 543 -994 -1824 
141 477 885 -1 0 -2 531 -988 -1812 
138 481 882 -1 -7 3 554 -1000 -1818 
158 486 886 -8 -10 5 548 -1012 -1812 
153 477 889 -3 -1 6 548 -994 -1793 
154 504 876 5 -2 4 560 -1012 -1805 
167 497 880 -4 -7 4 543 -1006 -1844 
167 497 871 -3 -4 5 543 -994 -1812 
151 495 855 4 -7 1 548 -988 -1824 
159 476 872 0 -1 0 543 -1012 -1825 
174 504 872 -8 -8 5 543 -1012 -1818 
177 504 867 -11 -19 7 548 -994 -1825 
179 496 852 -11 -12 3 548 -1017 -1818 
183 504 862 -11 -8 0 537 -1023 -1825 
173 509 856 -4 -4 5 525 -1029 -1812 
183 500 862 -5 0 1 531 -1006 -1838 
189 509 875 -6 -7 -2 543 -1006 -1818 
182 510 877 0 -10 -2 531 -1000 -1850 
172 511 857 4 -1 -2 537 -1035 -1837 
178 501 865 2 3 -1 537 -1017 -1825 
185 522 863 -2 -1 3 537 -1017 -1818 
178 520 854 0 -7 2 537 -1012 -1812 
191 528 858 -1 -6 1 543 -1006 -1831 
188 516 866 -3 -6 1 537 -1006 -1831 
178 508 863 0 2 0 537 -1006 -1811 
176 505 846 1 0 0 531 -1006 -1837 
174 500 864 0 0 4 537 -1012 -1818 
160 494 849 -2 2 6 525 -1000 -1838 
184 502 869 -2 6 10 537 -1000 -1825 
192 517 865 -5 1 11 548 -1012 -1838 
194 505 870 3 5 10 537 -1000 -1831 
204 522 864 2 -2 8 543 -1017 -1831 
207 530 863 -4 -10 8 543 -1023 -1831 
196 504 852 3 1 5 531 -1017 -1843 
212 515 857 5 -1 4 537 -1000 -1837 
194 512 845 1 -7 3 543 -1000 -1825 
204 515 851 2 -2 2 537 -1000 -1850 
200 504 862 1 -4 0 537 -1012 -1844 
193 499 865 3 1 -1 543 -1000 -1838 
184 504 839 5 6 -2 548 -1012 -1825 
191 478 851 7 7 -4 543 -1017 -1825 
204 509 864 5 8 6 537 -988 -1844 
191 457 853 12 18 5 537 -1012 -1825 
170 426 836 19 42 -8 548 -1006 -1825 
171 422 815 13 53 -7 554 -994 -1831 
151 392 831 -1 55 12 566 -994 -1838 
156 395 826 -16 85 26 595 -1000 -1844 
191 411 909 -28 94 43 618 -1000 -1857 
236 283 1005 -30 109 39 647 -1006 -1856 
227 259 995 -8 136 44 675 -1023 -1869 
225 208 1040 26 134 54 716 -1017 -1894 
245 210 1040 27 127 51 739 -1012 -1901 
239 247 1008 11 60 36 785 -988 -1894 
220 163 959 23 66 24 785 -1000 -1920 
190 201 980 46 54 21 820 -977 -1882 
143 25 954 24 28 25 843 -931 -1888 
231 166 988 -9 50 17 849 -925 -1869 
270 248 1027 -30 -7 22 872 -919 -1856 
176 18 1019 -12 -10 10 901 -890 -1799 
186 143 991 -12 17 21 895 -913 -1799 
206 160 1047 23 -4 34 930 -873 -1799 
217 122 991 -13 17 37 947 -861 -1831 
238 165 1097 -9 8 41 987 -821 -1812 
212 153 1005 5 -50 23 1011 -804 -1812 
195 168 1005 27 -44 -2 993 -775 -1812 
234 112 1046 19 -19 -6 1005 -775 -1812 
127 177 952 42 -26 0 987 -775 -1811 
156 147 1007 95 -5 -5 999 -752 -1799 
930 67 1140 67 10 2 993 -728 -1799 
29 90 909 86 69 -19 1080 -682 -1799 
10 93 952 85 57 -30 1109 -682 -1850 
6 125 1009 52 20 -31 1103 -665 -1844 
91 23 769 33 25 -78 1086 -688 -1831 
-502 343 741 47 21 -31 1138 -682 -1889 
-74 107 1041 27 -14 29 1195 -636 -1933 
-203 87 699 51 163 -20 1282 -630 -2022 
-116 13 1155 34 154 -87 1328 -676 -2093 
-19 4 1033 -36 13 -87 1334 -682 -2112 
78 -87 1015 -39 92 13 1369 -676 -2099 
73 -123 964 -35 82 0 1415 -642 -2118 
142 525 1386 -11 -38 14 1444 -653 -2137 
-147 -442 914 44 137 163 1461 -596 -2144 
-3 -314 869 59 365 228 1392 -607 -2156 
-41 -297 1011 -57 -74 46 1398 -601 -2130 
36 173 1185 -95 -381 -80 1386 -561 -2079 
105 114 1098 -16 -396 -195 1357 -567 -2022 
140 251 651 41 -141 -29 1259 -590 -2016 
